protein_ac,drug_id
P42685,DB08877
P42685,DB08916
P42685,DB09079
P42685,DB11526
P42685,DB11663
P42685,DB11689
P42685,DB11828
P42685,DB11958
P42685,DB12064
P42685,DB12130
P42685,DB12302
P42685,DB12307
P42685,DB12429
P42685,DB12500
P42685,DB12745
P42685,DB15186
P42785,DB01520
P42892,DB00188
P42892,DB01197
P42892,DB07290
P42892,DB11956
P42892,DB12149
P43003,DB03497
P43005,DB03497
P43007,DB00130
P43007,DB00133
P43007,DB00172
P43007,DB00174
P43007,DB03929
P43088,DB00727
P43088,DB00917
P43088,DB11519
P43088,DB11629
P43088,DB11658
P43088,DB12011
P43088,DB12836
P43115,DB11519
P43115,DB11629
P43115,DB11658
P43115,DB12022
P43115,DB12024
P43115,DB12562
P43115,DB12623
P43115,DB12836
P43115,DB13520
P43116,DB01088
P43116,DB11507
P43116,DB11629
P43116,DB11658
P43116,DB12011
P43116,DB12562
P43116,DB12836
P43119,DB00328
P43119,DB11507
P43119,DB11519
P43119,DB11629
P43119,DB11658
P43119,DB11900
P43119,DB12024
P43119,DB12524
P43119,DB12836
P43119,DB13036
P43155,DB00583
P43166,DB00117
P43166,DB00127
P43166,DB00135
P43166,DB00188
P43166,DB00316
P43166,DB00619
P43166,DB00841
P43166,DB00887
P43166,DB00927
P43166,DB00936
P43166,DB00988
P43166,DB01094
P43166,DB01235
P43166,DB01325
P43166,DB01650
P43166,DB01852
P43166,DB01880
P43166,DB02292
P43166,DB02709
P43166,DB02839
P43166,DB03096
P43166,DB03260
P43166,DB03467
P43166,DB03566
P43166,DB03854
P43166,DB03946
P43166,DB04066
P43166,DB04216
P43166,DB04815
P43166,DB04868
P43166,DB06218
P43166,DB06795
P43166,DB06824
P43166,DB06891
P43166,DB06954
P43166,DB07632
P43166,DB07767
P43166,DB08083
P43166,DB08165
P43166,DB08301
P43166,DB08329
P43166,DB08839
P43166,DB09112
P43166,DB09526
P43166,DB11072
P43166,DB11085
P43166,DB11309
P43166,DB11390
P43166,DB12290
P43166,DB12418
P43166,DB12665
P43166,DB13182
P43166,DB13343
P43166,DB13366
P43166,DB13628
P43166,DB14144
P43166,DB14212
P43166,DB15246
P43166,DB15334
P43166,DB15581
P43166,DB15584
P43220,DB12044
P43220,DB15065
P43235,DB04523
P43235,DB04760
P43235,DB05521
P43235,DB07827
P43235,DB07839
P43235,DB07967
P43235,DB08653
P43235,DB08873
P43235,DB15638
P43250,DB03044
P43250,DB07335
P43250,DB08052
P43250,DB08053
P43250,DB08054
P43250,DB08073
P43250,DB08300
P43250,DB13061
P43250,DB15186
P43320,DB03696
P43354,DB08121
P43354,DB14013
P43354,DB14014
P43378,DB13499
P43378,DB15579
P43403,DB02567
P43403,DB04186
P43403,DB04849
P43403,DB04868
P43403,DB05524
P43403,DB05552
P43403,DB06195
P43403,DB06314
P43403,DB06486
P43403,DB06616
P43403,DB06626
P43403,DB06944
P43403,DB06999
P43403,DB07126
P43403,DB07194
P43403,DB07253
P43403,DB07266
P43403,DB07335
P43403,DB07528
P43403,DB07835
P43403,DB08052
P43403,DB08053
P43403,DB08054
P43403,DB08073
P43403,DB08094
P43403,DB08142
P43403,DB08300
P43403,DB08568
P43403,DB08865
P43403,DB08877
P43403,DB08916
P43403,DB09063
P43403,DB09079
P43403,DB11526
P43403,DB11663
P43403,DB11689
P43403,DB11778
P43403,DB11828
P43403,DB11958
P43403,DB11986
P43403,DB12072
P43403,DB12302
P43403,DB12307
P43403,DB12369
P43403,DB12429
P43403,DB12500
P43403,DB12745
P43403,DB14943
P43403,DB15110
P43403,DB15186
P43405,DB00173
P43405,DB01645
P43405,DB01765
P43405,DB02352
P43405,DB02567
P43405,DB04080
P43405,DB04719
P43405,DB04739
P43405,DB04849
P43405,DB04868
P43405,DB05552
P43405,DB06314
P43405,DB06486
P43405,DB06626
P43405,DB06834
P43405,DB06999
P43405,DB07335
P43405,DB07715
P43405,DB07731
P43405,DB08052
P43405,DB08053
P43405,DB08054
P43405,DB08073
P43405,DB08094
P43405,DB08142
P43405,DB08300
P43405,DB08568
P43405,DB08865
P43405,DB08877
P43405,DB08916
P43405,DB09063
P43405,DB09079
P43405,DB11526
P43405,DB11663
P43405,DB11689
P43405,DB11828
P43405,DB11958
P43405,DB11986
P43405,DB12241
P43405,DB12302
P43405,DB12307
P43405,DB12369
P43405,DB12429
P43405,DB12500
P43405,DB12610
P43405,DB12745
P43405,DB14943
P43405,DB15110
P43405,DB15186
P43490,DB01119
P43490,DB12291
P45452,DB00254
P45452,DB00759
P45452,DB00974
P45452,DB02350
P45452,DB02367
P45452,DB03367
P45452,DB03880
P45452,DB04759
P45452,DB06276
P45452,DB06945
P45452,DB07013
P45452,DB07121
P45452,DB07233
P45452,DB07536
P45452,DB07713
P45452,DB07772
P45452,DB08029
P45452,DB08030
P45452,DB08388
P45452,DB11808
P45452,DB12179
P45452,DB13020
P45974,DB07558
P45983,DB01094
P45983,DB01809
P45983,DB01946
P45983,DB02352
P45983,DB02388
P45983,DB02567
P45983,DB03693
P45983,DB04719
P45983,DB04849
P45983,DB04868
P45983,DB05552
P45983,DB06314
P45983,DB06486
P45983,DB06616
P45983,DB06626
P45983,DB06803
P45983,DB06999
P45983,DB07101
P45983,DB07217
P45983,DB07218
P45983,DB07266
P45983,DB07267
P45983,DB07272
P45983,DB07276
P45983,DB07307
P45983,DB07398
P45983,DB07457
P45983,DB07496
P45983,DB07528
P45983,DB07731
P45983,DB07835
P45983,DB07876
P45983,DB07919
P45983,DB08005
P45983,DB08021
P45983,DB08025
P45983,DB08036
P45983,DB08094
P45983,DB08142
P45983,DB08351
P45983,DB08568
P45983,DB08865
P45983,DB08877
P45983,DB08916
P45983,DB11526
P45983,DB11663
P45983,DB11689
P45983,DB11828
P45983,DB11958
P45983,DB12072
P45983,DB12302
P45983,DB12307
P45983,DB12369
P45983,DB12500
P45983,DB12745
P45983,DB13875
P45983,DB15186
P45984,DB00173
P45984,DB01094
P45984,DB01809
P45984,DB02567
P45984,DB03693
P45984,DB04216
P45984,DB04462
P45984,DB04849
P45984,DB04868
P45984,DB05470
P45984,DB05552
P45984,DB06314
P45984,DB06486
P45984,DB06616
P45984,DB06626
P45984,DB06999
P45984,DB07101
P45984,DB07218
P45984,DB07272
P45984,DB07276
P45984,DB07307
P45984,DB07460
P45984,DB07528
P45984,DB07728
P45984,DB07731
P45984,DB07835
P45984,DB07876
P45984,DB07919
P45984,DB08005
P45984,DB08059
P45984,DB08094
P45984,DB08142
P45984,DB08351
P45984,DB08358
P45984,DB08568
P45984,DB08865
P45984,DB08877
P45984,DB08916
P45984,DB09079
P45984,DB11526
P45984,DB11663
P45984,DB11689
P45984,DB11828
P45984,DB11958
P45984,DB12072
P45984,DB12302
P45984,DB12307
P45984,DB12369
P45984,DB12500
P45984,DB12745
P45984,DB13875
P45984,DB14943
P45984,DB15186
P45984,DB15273
P45984,DB15359
P45985,DB02567
P45985,DB04849
P45985,DB04868
P45985,DB05524
P45985,DB05552
P45985,DB06195
P45985,DB06314
P45985,DB06486
P45985,DB06616
P45985,DB06626
P45985,DB06999
P45985,DB07159
P45985,DB07528
P45985,DB07995
P45985,DB08094
P45985,DB08142
P45985,DB08568
P45985,DB08865
P45985,DB08877
P45985,DB08916
P45985,DB09079
P45985,DB11526
P45985,DB11663
P45985,DB11689
P45985,DB11828
P45985,DB11958
P45985,DB12302
P45985,DB12307
P45985,DB12429
P45985,DB12500
P45985,DB12745
P46059,DB00198
P46059,DB00274
P46059,DB00301
P46059,DB00319
P46059,DB00415
P46059,DB00417
P46059,DB00456
P46059,DB00485
P46059,DB00493
P46059,DB00584
P46059,DB00671
P46059,DB00713
P46059,DB00833
P46059,DB01000
P46059,DB01053
P46059,DB01112
P46059,DB01139
P46059,DB01147
P46059,DB01197
P46059,DB01212
P46059,DB01326
P46059,DB01327
P46059,DB01331
P46059,DB01333
P46059,DB01413
P46059,DB01415
P46059,DB01416
P46059,DB02600
P46059,DB03424
P46059,DB04570
P46059,DB13470
P46059,DB13682
P46059,DB13836
P46098,DB00145
P46098,DB00184
P46098,DB00215
P46098,DB00334
P46098,DB00370
P46098,DB00398
P46098,DB00458
P46098,DB00472
P46098,DB00490
P46098,DB00502
P46098,DB00564
P46098,DB00623
P46098,DB00679
P46098,DB00726
P46098,DB01151
P46098,DB01171
P46098,DB01224
P46098,DB01238
P46098,DB01403
P46098,DB01446
P46098,DB02530
P46098,DB03128
P46098,DB04873
P46098,DB05511
P46098,DB06148
P46098,DB06454
P46098,DB06480
P46098,DB11447
P46098,DB11808
P46098,DB12145
P46098,DB12206
P46098,DB12306
P46098,DB12395
P46098,DB12693
P46098,DB12702
P46098,DB12885
P46098,DB12900
P46098,DB12964
P46098,DB13520
P46439,DB11831
P46663,DB11399
P46663,DB12306
P46721,DB00244
P46721,DB00390
P46721,DB00503
P46721,DB00563
P46721,DB00950
P46721,DB01045
P46721,DB01092
P46721,DB01137
P46721,DB01232
P46721,DB01601
P46721,DB05804
P46734,DB02567
P46734,DB04849
P46734,DB04868
P46734,DB05524
P46734,DB05552
P46734,DB06195
P46734,DB06314
P46734,DB06486
P46734,DB06616
P46734,DB06626
P46734,DB06999
P46734,DB07159
P46734,DB07995
P46734,DB08094
P46734,DB08142
P46734,DB08568
P46734,DB08865
P46734,DB08877
P46734,DB08916
P46734,DB09079
P46734,DB11526
P46734,DB11663
P46734,DB11689
P46734,DB11828
P46734,DB11958
P46734,DB12302
P46734,DB12307
P46734,DB12429
P46734,DB12500
P46734,DB12745
P47712,DB00549
P47871,DB12306
P47895,DB00201
P47895,DB00277
P47895,DB02115
P47898,DB00334
P47898,DB00398
P47898,DB00669
P47898,DB00734
P47898,DB01224
P47898,DB01238
P47898,DB01446
P47898,DB05511
P47898,DB05562
P47898,DB12206
P47898,DB12702
P47898,DB12725
P47898,DB12885
P47898,DB13520
P47898,DB13875
P47900,DB01717
P47900,DB03909
P47900,DB04175
P47900,DB05553
P47900,DB12206
P47901,DB05838
P47901,DB09059
P47901,DB11734
P47901,DB11818
P47901,DB11934
P47901,DB13798
P47929,DB02100
P47929,DB04681
P47989,DB00352
P47989,DB00544
P47989,DB00627
P47989,DB01698
P47989,DB01880
P47989,DB02232
P47989,DB02591
P47989,DB03177
P47989,DB03407
P47989,DB03410
P47989,DB03467
P47989,DB03823
P47989,DB04168
P47989,DB07291
P47989,DB07767
P47989,DB07795
P47989,DB12179
P47989,DB12450
P47989,DB14086
P47989,DB14212
P47989,DB15581
P48039,DB00988
P48039,DB04275
P48039,DB08839
P48039,DB12206
P48058,DB02818
P48058,DB02966
P48058,DB04000
P48058,DB04152
P48058,DB04798
P48058,DB12717
P48065,DB00906
P48065,DB08848
P48065,DB08849
P48066,DB00906
P48066,DB02530
P48067,DB00145
P48067,DB11993
P48067,DB12220
P48067,DB12519
P48147,DB01698
P48147,DB01852
P48147,DB04216
P48147,DB06203
P48147,DB07482
P48147,DB08382
P48147,DB11992
P48169,DB00402
P48169,DB00425
P48169,DB01205
P48443,DB04942
P48443,DB05076
P48443,DB14013
P48443,DB14014
P48449,DB02139
P48449,DB03888
P48449,DB08458
P48546,DB12044
P48547,DB12216
P48729,DB00530
P48729,DB01259
P48729,DB02567
P48729,DB03496
P48729,DB03693
P48729,DB03921
P48729,DB04849
P48729,DB04868
P48729,DB04879
P48729,DB05294
P48729,DB05424
P48729,DB05552
P48729,DB05575
P48729,DB05928
P48729,DB05969
P48729,DB05984
P48729,DB06314
P48729,DB06486
P48729,DB06589
P48729,DB06616
P48729,DB06626
P48729,DB06999
P48729,DB07159
P48729,DB07234
P48729,DB07335
P48729,DB07835
P48729,DB07854
P48729,DB07856
P48729,DB07919
P48729,DB07995
P48729,DB08052
P48729,DB08053
P48729,DB08054
P48729,DB08073
P48729,DB08094
P48729,DB08142
P48729,DB08300
P48729,DB08568
P48729,DB08780
P48729,DB08865
P48729,DB08877
P48729,DB08895
P48729,DB08916
P48729,DB09079
P48729,DB11526
P48729,DB11663
P48729,DB11689
P48729,DB11828
P48729,DB11829
P48729,DB11958
P48729,DB12307
P48729,DB12429
P48729,DB12500
P48729,DB12745
P48729,DB13061
P48729,DB14943
P48729,DB15186
P48730,DB01427
P48730,DB02567
P48730,DB04367
P48730,DB04849
P48730,DB04868
P48730,DB05524
P48730,DB05552
P48730,DB06314
P48730,DB06486
P48730,DB06616
P48730,DB06626
P48730,DB06999
P48730,DB07101
P48730,DB07159
P48730,DB07266
P48730,DB07335
P48730,DB07731
P48730,DB07835
P48730,DB07854
P48730,DB07856
P48730,DB07876
P48730,DB08052
P48730,DB08053
P48730,DB08054
P48730,DB08059
P48730,DB08094
P48730,DB08142
P48730,DB08300
P48730,DB08568
P48730,DB08780
P48730,DB08865
P48730,DB08877
P48730,DB08916
P48730,DB09079
P48730,DB11526
P48730,DB11663
P48730,DB11689
P48730,DB11828
P48730,DB11958
P48730,DB12072
P48730,DB12302
P48730,DB12307
P48730,DB12500
P48730,DB12745
P48730,DB13875
P48736,DB00173
P48736,DB00530
P48736,DB00619
P48736,DB01259
P48736,DB01765
P48736,DB02010
P48736,DB02352
P48736,DB02375
P48736,DB02567
P48736,DB03044
P48736,DB03496
P48736,DB04216
P48736,DB04849
P48736,DB04868
P48736,DB04879
P48736,DB05294
P48736,DB05424
P48736,DB05575
P48736,DB05928
P48736,DB05969
P48736,DB05984
P48736,DB06314
P48736,DB06486
P48736,DB06589
P48736,DB06603
P48736,DB06616
P48736,DB06626
P48736,DB06999
P48736,DB07138
P48736,DB07159
P48736,DB07496
P48736,DB08094
P48736,DB08142
P48736,DB08568
P48736,DB08865
P48736,DB08877
P48736,DB08895
P48736,DB08916
P48736,DB09079
P48736,DB11526
P48736,DB11689
P48736,DB11828
P48736,DB11829
P48736,DB11836
P48736,DB11891
P48736,DB11925
P48736,DB11958
P48736,DB12307
P48736,DB12369
P48736,DB12429
P48736,DB12483
P48736,DB12500
P48736,DB12570
P48736,DB12745
P48736,DB12774
P48736,DB12986
P48736,DB14935
P48736,DB14943
P48736,DB14980
P48736,DB15029
P48764,DB06468
P49019,DB12433
P49116,DB01268
P49116,DB14013
P49116,DB14014
P49137,DB00173
P49137,DB01427
P49137,DB01765
P49137,DB01809
P49137,DB01946
P49137,DB02352
P49137,DB02567
P49137,DB03693
P49137,DB04216
P49137,DB04719
P49137,DB04849
P49137,DB04868
P49137,DB05524
P49137,DB05552
P49137,DB06314
P49137,DB06486
P49137,DB06616
P49137,DB06626
P49137,DB06896
P49137,DB06932
P49137,DB06999
P49137,DB07078
P49137,DB07101
P49137,DB07107
P49137,DB07149
P49137,DB07159
P49137,DB07234
P49137,DB07266
P49137,DB07268
P49137,DB07335
P49137,DB07352
P49137,DB07457
P49137,DB07496
P49137,DB07528
P49137,DB07601
P49137,DB07715
P49137,DB07731
P49137,DB07854
P49137,DB07856
P49137,DB07876
P49137,DB07919
P49137,DB08036
P49137,DB08052
P49137,DB08053
P49137,DB08054
P49137,DB08094
P49137,DB08142
P49137,DB08300
P49137,DB08780
P49137,DB08865
P49137,DB08877
P49137,DB08916
P49137,DB11526
P49137,DB11663
P49137,DB11689
P49137,DB11828
P49137,DB11958
P49137,DB11986
P49137,DB12064
P49137,DB12072
P49137,DB12302
P49137,DB12307
P49137,DB12500
P49137,DB12686
P49137,DB12745
P49137,DB13875
P49137,DB14943
P49137,DB15110
P49137,DB15186
P49146,DB12306
P49238,DB12632
P49286,DB00980
P49286,DB00988
P49286,DB04275
P49286,DB08839
P49327,DB00134
P49327,DB00982
P49327,DB01752
P49327,DB02282
P49327,DB04746
P49327,DB12116
P49327,DB15584
P49336,DB02567
P49336,DB04849
P49336,DB04868
P49336,DB05524
P49336,DB05552
P49336,DB06195
P49336,DB06314
P49336,DB06486
P49336,DB06616
P49336,DB06626
P49336,DB06999
P49336,DB07159
P49336,DB07919
P49336,DB08094
P49336,DB08142
P49336,DB08568
P49336,DB08865
P49336,DB08877
P49336,DB08916
P49336,DB09079
P49336,DB11526
P49336,DB11663
P49336,DB11689
P49336,DB11828
P49336,DB11958
P49336,DB12302
P49336,DB12307
P49336,DB12429
P49336,DB12500
P49336,DB12745
P49366,DB04684
P49662,DB11808
P49674,DB01950
P49674,DB02567
P49674,DB03083
P49674,DB03921
P49674,DB04849
P49674,DB04868
P49674,DB05552
P49674,DB06314
P49674,DB06486
P49674,DB06616
P49674,DB06626
P49674,DB06999
P49674,DB07159
P49674,DB07335
P49674,DB07835
P49674,DB07919
P49674,DB08052
P49674,DB08053
P49674,DB08054
P49674,DB08073
P49674,DB08094
P49674,DB08142
P49674,DB08300
P49674,DB08568
P49674,DB08865
P49674,DB08877
P49674,DB08916
P49674,DB09079
P49674,DB11526
P49674,DB11663
P49674,DB11689
P49674,DB11828
P49674,DB11958
P49674,DB12302
P49674,DB12307
P49674,DB12429
P49674,DB12500
P49674,DB12745
P49674,DB15186
P49682,DB14941
P49721,DB00675
P49721,DB01083
P49721,DB11762
P49721,DB11956
P49759,DB01119
P49759,DB01645
P49759,DB01782
P49759,DB01950
P49759,DB02052
P49759,DB02116
P49759,DB02424
P49759,DB02567
P49759,DB02656
P49759,DB02833
P49759,DB03365
P49759,DB03758
P49759,DB03777
P49759,DB03921
P49759,DB04014
P49759,DB04216
P49759,DB04338
P49759,DB04367
P49759,DB04462
P49759,DB04604
P49759,DB04716
P49759,DB04769
P49759,DB04849
P49759,DB05552
P49759,DB06314
P49759,DB06486
P49759,DB06626
P49759,DB06999
P49759,DB07126
P49759,DB07159
P49759,DB07335
P49759,DB07352
P49759,DB07364
P49759,DB07545
P49759,DB07794
P49759,DB07835
P49759,DB07876
P49759,DB07995
P49759,DB08009
P49759,DB08039
P49759,DB08052
P49759,DB08053
P49759,DB08054
P49759,DB08073
P49759,DB08094
P49759,DB08142
P49759,DB08162
P49759,DB08294
P49759,DB08300
P49759,DB08325
P49759,DB08399
P49759,DB08454
P49759,DB08473
P49759,DB08568
P49759,DB08691
P49759,DB08756
P49759,DB08865
P49759,DB08877
P49759,DB08916
P49759,DB09079
P49759,DB11526
P49759,DB11663
P49759,DB11689
P49759,DB11828
P49759,DB11958
P49759,DB12302
P49759,DB12307
P49759,DB12429
P49759,DB12500
P49759,DB12745
P49759,DB12966
P49759,DB15186
P49760,DB01645
P49760,DB01782
P49760,DB02052
P49760,DB02116
P49760,DB02424
P49760,DB02567
P49760,DB02833
P49760,DB03365
P49760,DB03758
P49760,DB04216
P49760,DB04367
P49760,DB04462
P49760,DB04604
P49760,DB04849
P49760,DB04868
P49760,DB05552
P49760,DB06314
P49760,DB06486
P49760,DB06626
P49760,DB06999
P49760,DB07126
P49760,DB07159
P49760,DB07335
P49760,DB07352
P49760,DB07835
P49760,DB07876
P49760,DB08052
P49760,DB08053
P49760,DB08054
P49760,DB08073
P49760,DB08094
P49760,DB08142
P49760,DB08294
P49760,DB08300
P49760,DB08399
P49760,DB08473
P49760,DB08568
P49760,DB08865
P49760,DB08916
P49760,DB09079
P49760,DB11526
P49760,DB11663
P49760,DB11689
P49760,DB11828
P49760,DB11958
P49760,DB12302
P49760,DB12307
P49760,DB12429
P49760,DB12500
P49760,DB12745
P49760,DB12966
P49760,DB15186
P49760,DB15408
P49761,DB01645
P49761,DB01782
P49761,DB02052
P49761,DB02116
P49761,DB02424
P49761,DB02567
P49761,DB02833
P49761,DB03365
P49761,DB03758
P49761,DB04216
P49761,DB04367
P49761,DB04462
P49761,DB04604
P49761,DB04849
P49761,DB04868
P49761,DB05552
P49761,DB06314
P49761,DB06486
P49761,DB06626
P49761,DB06999
P49761,DB07126
P49761,DB07159
P49761,DB07352
P49761,DB07835
P49761,DB07876
P49761,DB07919
P49761,DB08052
P49761,DB08053
P49761,DB08054
P49761,DB08073
P49761,DB08094
P49761,DB08142
P49761,DB08294
P49761,DB08399
P49761,DB08473
P49761,DB08568
P49761,DB08691
P49761,DB08865
P49761,DB08877
P49761,DB08916
P49761,DB09079
P49761,DB11526
P49761,DB11663
P49761,DB11689
P49761,DB11828
P49761,DB11958
P49761,DB12302
P49761,DB12307
P49761,DB12429
P49761,DB12500
P49761,DB12745
P49761,DB12966
P49761,DB15186
P49761,DB15408
P49840,DB00313
P49840,DB02567
P49840,DB04165
P49840,DB04849
P49840,DB04868
P49840,DB05524
P49840,DB05552
P49840,DB06314
P49840,DB06486
P49840,DB06616
P49840,DB06626
P49840,DB06999
P49840,DB07159
P49840,DB07335
P49840,DB07835
P49840,DB07919
P49840,DB08052
P49840,DB08053
P49840,DB08054
P49840,DB08073
P49840,DB08094
P49840,DB08300
P49840,DB08568
P49840,DB08865
P49840,DB08877
P49840,DB08916
P49840,DB09079
P49840,DB11526
P49840,DB11663
P49840,DB11689
P49840,DB11694
P49840,DB11828
P49840,DB11913
P49840,DB11958
P49840,DB12302
P49840,DB12307
P49840,DB12429
P49840,DB12500
P49840,DB12745
P49840,DB15186
P49841,DB00126
P49841,DB00313
P49841,DB01094
P49841,DB01356
P49841,DB01427
P49841,DB01593
P49841,DB01645
P49841,DB01782
P49841,DB01809
P49841,DB01888
P49841,DB01946
P49841,DB02116
P49841,DB02352
P49841,DB02424
P49841,DB02567
P49841,DB02733
P49841,DB03365
P49841,DB03467
P49841,DB03693
P49841,DB03758
P49841,DB03791
P49841,DB04367
P49841,DB04604
P49841,DB04619
P49841,DB04703
P49841,DB04719
P49841,DB04849
P49841,DB04868
P49841,DB05524
P49841,DB05552
P49841,DB06314
P49841,DB06486
P49841,DB06626
P49841,DB06803
P49841,DB06819
P49841,DB06944
P49841,DB06999
P49841,DB07014
P49841,DB07058
P49841,DB07080
P49841,DB07101
P49841,DB07149
P49841,DB07159
P49841,DB07164
P49841,DB07167
P49841,DB07266
P49841,DB07267
P49841,DB07335
P49841,DB07398
P49841,DB07457
P49841,DB07496
P49841,DB07528
P49841,DB07533
P49841,DB07534
P49841,DB07538
P49841,DB07540
P49841,DB07685
P49841,DB07686
P49841,DB07687
P49841,DB07688
P49841,DB07715
P49841,DB07854
P49841,DB07856
P49841,DB08036
P49841,DB08052
P49841,DB08053
P49841,DB08054
P49841,DB08063
P49841,DB08294
P49841,DB08300
P49841,DB08399
P49841,DB08473
P49841,DB08535
P49841,DB08780
P49841,DB08846
P49841,DB08865
P49841,DB08877
P49841,DB08916
P49841,DB09063
P49841,DB09330
P49841,DB11526
P49841,DB11663
P49841,DB11672
P49841,DB11689
P49841,DB11775
P49841,DB11778
P49841,DB11805
P49841,DB11828
P49841,DB11958
P49841,DB11986
P49841,DB12064
P49841,DB12072
P49841,DB12241
P49841,DB12270
P49841,DB12302
P49841,DB12307
P49841,DB12369
P49841,DB12480
P49841,DB12500
P49841,DB12686
P49841,DB12966
P49841,DB13875
P49841,DB14038
P49841,DB14974
P49841,DB15110
P49841,DB15186
P49841,DB15584
P49841,DB15588
P49888,DB00255
P49888,DB00675
P49888,DB00977
P49888,DB01708
P49888,DB02789
P49888,DB03467
P49888,DB03515
P49888,DB07706
P49888,DB11958
P49902,DB00173
P49902,DB03254
P49902,DB04605
P49961,DB00171
P50052,DB00966
P50052,DB11399
P50052,DB13919
P50052,DB14875
P50135,DB00382
P50135,DB01075
P50135,DB04655
P50135,DB14726
P50225,DB00197
P50225,DB00279
P50225,DB00316
P50225,DB00350
P50225,DB00714
P50225,DB00988
P50225,DB01688
P50225,DB04417
P50225,DB11958
P50226,DB04417
P50281,DB00399
P50281,DB01133
P50281,DB03424
P50281,DB04761
P50281,DB05100
P50281,DB06945
P50281,DB07013
P50281,DB07233
P50281,DB07290
P50281,DB07713
P50281,DB07772
P50281,DB08271
P50281,DB08388
P50281,DB11808
P50281,DB12116
P50336,DB07338
P50406,DB00250
P50406,DB00398
P50406,DB00481
P50406,DB00539
P50406,DB00540
P50406,DB00623
P50406,DB00675
P50406,DB00882
P50406,DB01100
P50406,DB01142
P50406,DB01200
P50406,DB01239
P50406,DB01242
P50406,DB01460
P50406,DB01624
P50406,DB02656
P50406,DB04842
P50406,DB05511
P50406,DB05562
P50406,DB06144
P50406,DB06148
P50406,DB06288
P50406,DB07919
P50406,DB08980
P50406,DB11808
P50406,DB12110
P50406,DB12206
P50406,DB12465
P50406,DB12702
P50406,DB12725
P50406,DB12885
P50406,DB13520
P50406,DB13988
P50416,DB01074
P50416,DB01118
P50416,DB04291
P50416,DB09069
P50579,DB00518
P50579,DB00643
P50579,DB00828
P50579,DB01422
P50579,DB03086
P50579,DB07377
P50579,DB11410
P50579,DB13009
P50613,DB02567
P50613,DB02833
P50613,DB04849
P50613,DB04868
P50613,DB05524
P50613,DB05552
P50613,DB06195
P50613,DB06314
P50613,DB06486
P50613,DB06616
P50613,DB06626
P50613,DB06999
P50613,DB07159
P50613,DB07213
P50613,DB07266
P50613,DB07562
P50613,DB07919
P50613,DB08094
P50613,DB08568
P50613,DB08877
P50613,DB08916
P50613,DB09073
P50613,DB09079
P50613,DB11526
P50613,DB11663
P50613,DB11689
P50613,DB11828
P50613,DB11958
P50613,DB12302
P50613,DB12307
P50613,DB12429
P50613,DB12500
P50613,DB12745
P50750,DB02567
P50750,DB02833
P50750,DB04849
P50750,DB04868
P50750,DB05524
P50750,DB05552
P50750,DB06195
P50750,DB06314
P50750,DB06486
P50750,DB06616
P50750,DB06626
P50750,DB06999
P50750,DB07149
P50750,DB07159
P50750,DB07562
P50750,DB07936
P50750,DB08094
P50750,DB08568
P50750,DB08865
P50750,DB08877
P50750,DB08916
P50750,DB09079
P50750,DB11526
P50750,DB11663
P50750,DB11689
P50750,DB11694
P50750,DB11828
P50750,DB11958
P50750,DB12302
P50750,DB12307
P50750,DB12429
P50750,DB12500
P50750,DB12745
P50750,DB15294
P51160,DB00820
P51160,DB01954
P51160,DB12052
P51160,DB12672
P51168,DB00594
P51170,DB00594
P51449,DB00523
P51449,DB02877
P51449,DB04540
P51449,DB04706
